numerical = 9.105423948946211876e-01   exact = 9.105423948946204105e-01
numerical = 8.752613289222372916e-01   exact = 8.752613289222407333e-01
numerical = 8.345732042234081938e-01   exact = 8.345732042234031978e-01
numerical = 7.887293778185390236e-01   exact = 7.887293778185273663e-01
numerical = 7.380130568520694156e-01   exact = 7.380130568520568701e-01
numerical = 6.827375490376910161e-01   exact = 6.827375490376966782e-01
numerical = 6.232443271527940976e-01   exact = 6.232443271527884354e-01
numerical = 5.599009195387885107e-01   exact = 5.599009195387860682e-01
numerical = 4.930986396395465321e-01   exact = 4.930986396395548588e-01
numerical = 4.232501686036230781e-01   exact = 4.232501686036163058e-01
numerical = 3.507870058841854877e-01   exact = 3.507870058841788263e-01
numerical = 2.761568035862545512e-01   exact = 2.761568035862554948e-01
numerical = 1.998206010283448686e-01   exact = 1.998206010283489209e-01
numerical = 1.222499766025826884e-01   exact = 1.222499766025735013e-01
numerical = 4.392413452812415214e-02   exact = 4.392413452812410357e-02
numerical = -3.467305550497476463e-02   exact = -3.467305550497701977e-02
numerical = -1.130560475138569360e-01   exact = -1.130560475138541743e-01
numerical = -1.907406187561712652e-01   exact = -1.907406187561760391e-01
numerical = -2.672468610891015617e-01   exact = -2.672468610891001739e-01
numerical = -3.421021456741873967e-01   exact = -3.421021456741909494e-01
numerical = -4.148440427132104591e-01   exact = -4.148440427132056851e-01
numerical = -4.850231781778776008e-01   exact = -4.850231781778779894e-01
numerical = -5.522060098856701460e-01   exact = -5.522060098856730326e-01
numerical = -6.159775057719300007e-01   exact = -6.159775057719323321e-01
numerical = -6.759437078129941767e-01   exact = -6.759437078130094978e-01
numerical = -7.317341657612682626e-01   exact = -7.317341657612599359e-01
numerical = -7.830042256572996573e-01   exact = -7.830042256573085391e-01
numerical = -8.294371589817983725e-01   exact = -8.294371589817998158e-01
numerical = -8.707461192935175287e-01   exact = -8.707461192935258554e-01
numerical = -9.066759142665339333e-01   exact = -9.066759142665349325e-01
numerical = -9.370045821791993523e-01   exact = -9.370045821792043483e-01
numerical = -9.615447631161732067e-01   exact = -9.615447631161698760e-01
numerical = -9.801448564124710661e-01   exact = -9.801448564124726204e-01
numerical = -9.926899571894737262e-01   exact = -9.926899571894794994e-01
numerical = -9.991025661970800442e-01   exact = -9.991025661970908134e-01
numerical = -9.993430685770351429e-01   exact = -9.993430685770394728e-01
numerical = -9.934099785896176593e-01   exact = -9.934099785896386425e-01
numerical = -9.813399487921582454e-01   exact = -9.813399487921656839e-01
numerical = -9.632075436121859680e-01   exact = -9.632075436121676493e-01
numerical = -9.391247787144828552e-01   exact = -9.391247787144755277e-01
numerical = -9.092404290075742912e-01   exact = -9.092404290075586371e-01
numerical = -8.737391095641009464e-01   exact = -8.737391095641166006e-01
numerical = -8.328401351336389702e-01   exact = -8.328401351336366387e-01
numerical = -7.867961652925230531e-01   exact = -7.867961652925203886e-01
numerical = -7.358916436014618645e-01   exact = -7.358916436014559803e-01
numerical = -6.804410404124603406e-01   exact = -6.804410404124654477e-01
numerical = -6.207869101809535550e-01   exact = -6.207869101809461165e-01
numerical = -5.572977752839067822e-01   exact = -5.572977752839163301e-01
numerical = -4.903658494174830129e-01   exact = -4.903658494174885640e-01
numerical = -4.204046146376753113e-01   exact = -4.204046146376670956e-01
numerical = -3.478462670126816203e-01   exact = -3.478462670126763467e-01
numerical = -2.731390466666444028e-01   exact = -2.731390466666439587e-01
numerical = -1.967444687086614408e-01   exact = -1.967444687086484512e-01
numerical = -1.191344721536330420e-01   exact = -1.191344721536326534e-01
numerical = -4.078850444808460041e-02   exact = -4.078850444807276265e-02
numerical = 3.780944038891435183e-02   exact = 3.780944038891177056e-02
numerical = 1.161738117115270058e-01   exact = 1.161738117115305446e-01
numerical = 1.938205018095230103e-01   exact = 1.938205018095258969e-01
numerical = 2.702698365565496252e-01   exact = 2.702698365565527339e-01
numerical = 3.450495386693546718e-01   exact = 3.450495386693539501e-01
numerical = 4.176976452717961474e-01   exact = 4.176976452717967581e-01
numerical = 4.877653617401769282e-01   exact = 4.877653617401732644e-01
numerical = 5.548198341995659311e-01   exact = 5.548198341995662641e-01
numerical = 6.184468235439342099e-01   exact = 6.184468235439368744e-01
numerical = 6.782532644605421268e-01   exact = 6.782532644605498984e-01
numerical = 7.338696936501944990e-01   exact = 7.338696936501932777e-01
numerical = 7.849525322423610563e-01   exact = 7.849525322423662743e-01
numerical = 8.311862083055092665e-01   exact = 8.311862083055158168e-01
numerical = 8.722851063401898530e-01   exact = 8.722851063401871885e-01
numerical = 9.079953317117929190e-01   exact = 9.079953317118036882e-01
numerical = 9.380962791230236242e-01   exact = 9.380962791230227360e-01
numerical = 9.624019954361863194e-01   exact = 9.624019954361953122e-01
numerical = 9.807623284268898178e-01   exact = 9.807623284268972563e-01
numerical = 9.930638543719025879e-01   exact = 9.930638543719058076e-01
numerical = 9.992305787413576779e-01   exact = 9.992305787413429119e-01
numerical = 9.992244056663438512e-01   exact = 9.992244056663388552e-01
numerical = 9.930453732820047064e-01   exact = 9.930453732819930490e-01
numerical = 9.807316534918057993e-01   exact = 9.807316534917964734e-01
numerical = 9.623593161549389707e-01   exact = 9.623593161549377495e-01
numerical = 9.380418591533056238e-01   exact = 9.380418591532959649e-01
numerical = 9.079295072411739387e-01   exact = 9.079295072411716072e-01
numerical = 8.722082840092298950e-01   exact = 8.722082840092342249e-01
numerical = 8.310988626957703795e-01   exact = 8.310988626957656056e-01
numerical = 7.848552029444839651e-01   exact = 7.848552029444825218e-01
numerical = 7.337629819305897527e-01   exact = 7.337629819305772072e-01
numerical = 6.781378295469500106e-01   exact = 6.781378295469319140e-01
numerical = 6.183233785528913229e-01   exact = 6.183233785528768900e-01
numerical = 5.546891417311012873e-01   exact = 5.546891417311000660e-01
numerical = 4.876282291667153324e-01   exact = 4.876282291667148883e-01
numerical = 4.175549197504789811e-01   exact = 4.175549197504856425e-01
numerical = 3.449021019085939388e-01   exact = 3.449021019085881656e-01
numerical = 2.701185993691595510e-01   exact = 2.701185993691481158e-01
numerical = 1.936663984859645360e-01   exact = 1.936663984859723908e-01
numerical = 1.160177942483559127e-01   exact = 1.160177942483474056e-01
numerical = 3.765247260748812858e-02   exact = 3.765247260748354891e-02
numerical = -4.094545285564415993e-02   exact = -4.094545285564164805e-02
numerical = -1.192904316149122207e-01   exact = -1.192904316149014793e-01
numerical = -1.968984757605326819e-01   exact = -1.968984757605413694e-01
numerical = -2.732901499074096296e-01   exact = -2.732901499074090745e-01
numerical = -3.479935329792726573e-01   exact = -3.479935329792782639e-01
numerical = -4.205471335723934834e-01   exact = -4.205471335723902637e-01
numerical = -4.905027408881691975e-01   exact = -4.905027408881613704e-01
numerical = -5.574281936228504541e-01   exact = -5.574281936228540069e-01
numerical = -6.209100497092040483e-01   exact = -6.209100497091992743e-01
numerical = -6.805561404170495932e-01   exact = -6.805561404170468176e-01
numerical = -7.359979930347402277e-01   exact = -7.359979930347517740e-01
numerical = -7.868931071648830322e-01   exact = -7.868931071648882503e-01
numerical = -8.329270705720437373e-01   exact = -8.329270705720498436e-01
numerical = -8.738155015118077573e-01   exact = -8.738155015118033164e-01
numerical = -9.093058055417602148e-01   exact = -9.093058055417624352e-01
numerical = -9.391787359618072317e-01   exact = -9.391787359617975728e-01
numerical = -9.632497482435881109e-01   exact = -9.632497482435844471e-01
numerical = -9.813701400822028020e-01   exact = -9.813701400822117948e-01
numerical = -9.934279700270705060e-01   exact = -9.934279700270692848e-01
numerical = -9.993487490170477328e-01   exact = -9.993487490170390730e-01
numerical = -9.990959005478891042e-01   exact = -9.990959005478859956e-01
numerical = -9.926709866291287820e-01   exact = -9.926709866291214546e-01
numerical = -9.801136981344525934e-01   exact = -9.801136981344590327e-01
numerical = -9.615016096054517236e-01   exact = -9.615016096054558314e-01
numerical = -9.369497000230948558e-01   exact = -9.369497000231012951e-01
numerical = -9.066096425078267185e-01   exact = -9.066096425078357113e-01
numerical = -8.706688673360004627e-01   exact = -8.706688673359984643e-01
numerical = -8.293494040610532858e-01   exact = -8.293494040610575047e-01
numerical = -7.829065098925865884e-01   exact = -7.829065098925874766e-01
numerical = -7.316270928064252388e-01   exact = -7.316270928064225743e-01
numerical = -6.758279391273617209e-01   exact = -6.758279391273660508e-01
numerical = -6.158537565339762265e-01   exact = -6.158537565339854414e-01
numerical = -5.520750445749792457e-01   exact = -5.520750445749732505e-01
numerical = -4.848858058523766723e-01   exact = -4.848858058523751735e-01
numerical = -4.147011120111214755e-01   exact = -4.147011120111248061e-01
numerical = -3.419545395714957969e-01   exact = -3.419545395714842506e-01
numerical = -2.670954914447136175e-01   exact = -2.670954914447123962e-01
numerical = -1.905864206788785986e-01   exact = -1.905864206788701054e-01
numerical = -1.128999735855094194e-01   exact = -1.128999735855119452e-01
numerical = -3.451606989580785489e-02   exact = -3.451606989579103502e-02
numerical = 4.408106201591514145e-02   exact = 4.408106201591581452e-02
numerical = 1.224058765257403647e-01   exact = 1.224058765257440839e-01
numerical = 1.999745102916431205e-01   exact = 1.999745102916492545e-01
numerical = 2.763077713920391032e-01   exact = 2.763077713920372158e-01
numerical = 3.509340996060588691e-01   exact = 3.509340996060563711e-01
numerical = 4.233924795479695469e-01   exact = 4.233924795479683256e-01
numerical = 4.932352886590691821e-01   exact = 4.932352886590820606e-01
numerical = 5.600310624635773671e-01   exact = 5.600310624635826962e-01
numerical = 6.233671600053203310e-01   exact = 6.233671600053293238e-01
numerical = 6.828523129995114349e-01   exact = 6.828523129995240915e-01
numerical = 7.381190429515033236e-01   exact = 7.381190429515164242e-01
numerical = 7.888259313105084880e-01   exact = 7.888259313105165926e-01
numerical = 8.346597286341734812e-01   exact = 8.346597286341786992e-01
numerical = 8.753372897342081016e-01   exact = 8.753372897342156511e-01
numerical = 9.106073228484380389e-01   exact = 9.106073228484413695e-01
numerical = 9.402519420334926048e-01   exact = 9.402519420334942701e-01
numerical = 9.640880131880951165e-01   exact = 9.640880131881034432e-01
numerical = 9.819682853915541187e-01   exact = 9.819682853915614462e-01
numerical = 9.937823005684763844e-01   exact = 9.937823005684862654e-01
numerical = 9.994570758602048244e-01   exact = 9.994570758602205895e-01
numerical = 9.989575544874285118e-01   exact = 9.989575544874371715e-01
numerical = 9.922868223186732672e-01   exact = 9.922868223186741554e-01
numerical = 9.794860888069066851e-01   exact = 9.794860888069180094e-01
numerical = 9.606344324120019706e-01   exact = 9.606344324119985290e-01
numerical = 9.358483120814954370e-01   exact = 9.358483120814918843e-01
numerical = 9.052808478080199839e-01   exact = 9.052808478080137666e-01
numerical = 8.691208747074441465e-01   exact = 8.691208747074211649e-01
numerical = 8.275917764614131311e-01   exact = 8.275917764614126870e-01
numerical = 7.809501053311830310e-01   exact = 7.809501053311730390e-01
numerical = 7.294839972671702810e-01   exact = 7.294839972671688377e-01
numerical = 6.735113919058526299e-01   exact = 6.735113919058458576e-01
numerical = 6.133780684496696889e-01   exact = 6.133780684496713542e-01
numerical = 5.494555095639960252e-01   exact = 5.494555095639936937e-01
numerical = 4.821386064869054855e-01   exact = 4.821386064869076504e-01
numerical = 4.118432195291739095e-01   exact = 4.118432195291678588e-01
numerical = 3.390036090344051289e-01   exact = 3.390036090344033526e-01
numerical = 2.640697526704815501e-01   exact = 2.640697526704743892e-01
numerical = 1.875045656246408787e-01   exact = 1.875045656246385473e-01
numerical = 1.097810408751899863e-01   exact = 1.097810408751835332e-01
numerical = 3.137932720607324033e-02   exact = 3.137932720607569670e-02
numerical = -4.721623698444511047e-02   exact = -4.721623698445595596e-02
numerical = -1.255201157573934689e-01   exact = -1.255201157574019344e-01
numerical = -2.030485751043784315e-01   exact = -2.030485751043793474e-01
numerical = -2.793226712873169704e-01   exact = -2.793226712873197459e-01
numerical = -3.538712095855612860e-01   exact = -3.538712095855628403e-01
numerical = -4.262336551722833433e-01   exact = -4.262336551722948341e-01
numerical = -4.959629781377574709e-01   exact = -4.959629781377571933e-01
numerical = -5.626284150839054865e-01   exact = -5.626284150838978260e-01
numerical = -6.258181302301506488e-01   exact = -6.258181302301547566e-01
numerical = -6.851417595910246350e-01   exact = -6.851417595910374025e-01
numerical = -7.402328225084606750e-01   exact = -7.402328225084598978e-01
numerical = -7.907509856412100469e-01   exact = -7.907509856412199278e-01
numerical = -8.363841654254778879e-01   exact = -8.363841654254849933e-01
numerical = -8.768504560180493401e-01   exact = -8.768504560180460095e-01
numerical = -9.118998708120975571e-01   exact = -9.118998708120966690e-01
numerical = -9.413158867671920227e-01   exact = -9.413158867671969077e-01
numerical = -9.649167820129568307e-01   exact = -9.649167820129688211e-01
numerical = -9.825567584633093654e-01   exact = -9.825567584633077001e-01
numerical = -9.941268425060540981e-01   exact = -9.941268425060550973e-01
numerical = -9.995555582038780917e-01   exact = -9.995555582038841980e-01
numerical = -9.988093688476848975e-01   exact = -9.988093688476795684e-01
numerical = -9.918928841346169589e-01   exact = -9.918928841346110747e-01
numerical = -9.788488316910315401e-01   exact = -9.788488316910307629e-01
numerical = -9.597577931161390685e-01   exact = -9.597577931161326292e-01
numerical = -9.347377061769632789e-01   exact = -9.347377061769708284e-01
numerical = -9.039431362301397765e-01   exact = -9.039431362301367789e-01
numerical = -8.675643213710053647e-01   exact = -8.675643213710003687e-01
numerical = -8.258259972091885892e-01   exact = -8.258259972091905876e-01
numerical = -7.789860085305277959e-01   exact = -7.789860085305206905e-01
numerical = -7.273337164219958462e-01   exact = -7.273337164219748630e-01
numerical = -6.711882107000076703e-01   exact = -6.711882106999973452e-01
numerical = -6.108963386850784216e-01   exact = -6.108963386850840838e-01
numerical = -5.468305625001935732e-01   exact = -5.468305625001750325e-01
numerical = -4.793866581298271701e-01   exact = -4.793866581298312224e-01
numerical = -4.089812704544211197e-01   exact = -4.089812704544126265e-01
numerical = -3.360493393635537451e-01   exact = -3.360493393635604065e-01
numerical = -2.610414128495327502e-01   exact = -2.610414128495261443e-01
numerical = -1.844208636790863332e-01   exact = -1.844208636790792000e-01
numerical = -1.066610268383798993e-01   exact = -1.066610268383729049e-01
numerical = -2.824227543479416319e-02   exact = -2.824227543478806043e-02
numerical = 5.035094688027863530e-02   exact = 5.035094688028175086e-02
numerical = 1.286331186350994360e-01   exact = 1.286331186351083733e-01
numerical = 2.061206399196721384e-01   exact = 2.061206399196767458e-01
numerical = 2.823348198969758971e-01   exact = 2.823348198969668488e-01
numerical = 3.568048339877106789e-01   exact = 3.568048339877196717e-01
numerical = 4.290706324602353017e-01   exact = 4.290706324602366895e-01
numerical = 4.986857824568680653e-01   exact = 4.986857824568682318e-01
numerical = 5.652202259002715445e-01   exact = 5.652202259002785389e-01
numerical = 6.282629362420046881e-01   exact = 6.282629362420097952e-01
numerical = 6.874244576408801155e-01   exact = 6.874244576408877760e-01
numerical = 7.423393108851825684e-01   exact = 7.423393108851814581e-01
numerical = 7.926682511955041033e-01   exact = 7.926682511955160937e-01
numerical = 8.381003639605386635e-01   exact = 8.381003639605375533e-01
numerical = 8.783549854588359462e-01   exact = 8.783549854588341699e-01
numerical = 9.131834367013348386e-01   exact = 9.131834367013312859e-01
numerical = 9.423705596832210318e-01   exact = 9.423705596832173681e-01
numerical = 9.657360465549318373e-01   exact = 9.657360465549323925e-01
numerical = 9.831355535010749547e-01   exact = 9.831355535010846136e-01
numerical = 9.944615924461029932e-01   exact = 9.944615924460911138e-01
numerical = 9.996441950779927366e-01   exact = 9.996441950779937358e-01
numerical = 9.986513450882160692e-01   exact = 9.986513450882186227e-01
numerical = 9.914891759571574648e-01   exact = 9.914891759571631269e-01
numerical = 9.782019330636926302e-01   exact = 9.782019330636839705e-01
numerical = 9.588717003526089355e-01   exact = 9.588717003526153748e-01
numerical = 9.336178932488254922e-01   exact = 9.336178932488314874e-01
numerical = 9.025965209504672737e-01   exact = 9.025965209504532849e-01
numerical = 8.659992226585494501e-01   exact = 8.659992226585453423e-01
numerical = 8.240520836970598451e-01   exact = 8.240520836970550711e-01
numerical = 7.770142388366726438e-01   exact = 7.770142388366751973e-01
numerical = 7.251762714507768992e-01   exact = 7.251762714507880014e-01
numerical = 6.688584183928064641e-01   exact = 6.688584183928056870e-01
numerical = 6.084085916848704922e-01   exact = 6.084085916848713804e-01
numerical = 5.442002292388641305e-01   exact = 5.442002292388568030e-01
numerical = 4.766299878874161733e-01   exact = 4.766299878874044049e-01
numerical = 4.061152929766182473e-01   exact = 4.061152929766073116e-01
numerical = 3.330917596580548201e-01   exact = 3.330917596580536544e-01
numerical = 2.580105018105426917e-01   exact = 2.580105018105386394e-01
numerical = 1.813353452161747259e-01   exact = 1.813353452161712287e-01
numerical = 1.035399622067413039e-01   exact = 1.035399622067346287e-01
numerical = 2.510494548139047960e-02   exact = 2.510494548138753751e-02
numerical = -5.348516082696497947e-02   exact = -5.348516082697250124e-02
numerical = -1.317448544962142865e-01   exact = -1.317448544962324664e-01
numerical = -2.091906744781202587e-01   exact = -2.091906744781444616e-01
numerical = -2.853441875517638282e-01   exact = -2.853441875517612747e-01
numerical = -3.597349439167512597e-01   exact = -3.597349439167614182e-01
numerical = -4.319033834680047756e-01   exact = -4.319033834680010009e-01
numerical = -5.014036747972044905e-01   exact = -5.014036747972085983e-01
numerical = -5.678064693837663324e-01   exact = -5.678064693837726606e-01
numerical = -6.307015539599089005e-01   exact = -6.307015539599066800e-01
numerical = -6.897003846648260827e-01   exact = -6.897003846648223080e-01
numerical = -7.444384873330874841e-01   exact = -7.444384873330921470e-01
numerical = -7.945777090886400051e-01   exact = -7.945777090886276817e-01
numerical = -8.398083073350288696e-01   exact = -8.398083073350275374e-01
numerical = -8.798508632371839777e-01   exact = -8.798508632371917493e-01
numerical = -9.144580078732076345e-01   exact = -9.144580078732115203e-01
numerical = -9.434159503931786039e-01   exact = -9.434159503931763835e-01
numerical = -9.665457987443683008e-01   exact = -9.665457987443690779e-01
numerical = -9.837046648038459962e-01   exact = -9.837046648038416663e-01
numerical = -9.947865470913543895e-01   exact = -9.947865470913569430e-01
numerical = -9.997229856094900224e-01   exact = -9.997229856094895784e-01
numerical = -9.984834847655775780e-01   exact = -9.984834847655654766e-01
numerical = -9.910757017627872534e-01   exact = -9.910757017627941368e-01
numerical = -9.775453992967136907e-01   exact = -9.775453992967273464e-01
numerical = -9.579761628493266290e-01   exact = -9.579761628493330683e-01
numerical = -9.324888843270889849e-01   exact = -9.324888843270703331e-01
numerical = -9.012410152329319857e-01   exact = -9.012410152329241031e-01
numerical = -8.644255939860364668e-01   exact = -8.644255939860354676e-01
numerical = -8.222700533977711501e-01   exact = -8.222700533977792547e-01
numerical = -7.750348156712912884e-01   exact = -7.750348156712845160e-01
numerical = -7.230116836041020623e-01   exact = -7.230116836040971773e-01
numerical = -6.665220379323797406e-01   exact = -6.665220379323745226e-01
numerical = -6.059148519529876653e-01   exact = -6.059148519529837795e-01
numerical = -5.415645356884211115e-01   exact = -5.415645356884137840e-01
numerical = -4.738686229124042804e-01   exact = -4.738686229124017268e-01
numerical = -4.032453153252090194e-01   exact = -4.032453153252182898e-01
numerical = -3.301308990496228946e-01   exact = -3.301308990496048534e-01
numerical = -2.549770494075254135e-01   exact = -2.549770494075225824e-01
numerical = -1.782480406278415253e-01   exact = -1.782480406278280083e-01
numerical = -1.004178777222925478e-01   exact = -1.004178777222926866e-01
numerical = -2.196736824813012856e-02   exact = -2.196736824812332151e-02
numerical = 5.661884795298485762e-02   exact = 5.661884795299252510e-02
numerical = 1.348552926906704807e-01   exact = 1.348552926906654292e-01
numerical = 2.122586485404163170e-01   exact = 2.122586485404250323e-01
numerical = 2.883507446098980131e-01   exact = 2.883507446098981797e-01
numerical = 3.626615105115447157e-01   exact = 3.626615105115595372e-01
numerical = 4.347318802933889947e-01   exact = 4.347318802934038717e-01
numerical = 5.041166283879323640e-01   exact = 5.041166283879354726e-01
numerical = 5.703871200602796954e-01   exact = 5.703871200602828040e-01
numerical = 6.331339593638305452e-01   exact = 6.331339593638445340e-01
numerical = 6.919695182453395876e-01   exact = 6.919695182453485804e-01
numerical = 7.465303311756247284e-01   exact = 7.465303311756341653e-01
numerical = 7.964793405126764370e-01   exact = 7.964793405126818771e-01
numerical = 8.415079787259959199e-01   exact = 8.415079787259850397e-01
numerical = 8.813380746189602988e-01   exact = 8.813380746189544146e-01
numerical = 9.157235717734231173e-01   exact = 9.157235717734087954e-01
numerical = 9.444520486001376502e-01   exact = 9.444520486001447557e-01
numerical = 9.673460306053379698e-01   exact = 9.673460306053361935e-01
numerical = 9.842640867659132597e-01   exact = 9.842640867659233628e-01
numerical = 9.951017032411123564e-01   exact = 9.951017032410999219e-01
numerical = 9.997919290222947453e-01   exact = 9.997919290222970767e-01
numerical = 9.983057895331194365e-01   exact = 9.983057895331179932e-01
numerical = 9.906524656241537663e-01   exact = 9.906524656241597615e-01
numerical = 9.768792368569101381e-01   exact = 9.768792368569212403e-01
numerical = 9.570711894271820563e-01   exact = 9.570711894271892728e-01
numerical = 9.313506905322517238e-01   exact = 9.313506905322476159e-01
numerical = 8.998766324290710106e-01   exact = 8.998766324290705665e-01
numerical = 8.628434508534644776e-01   exact = 8.628434508534799097e-01
numerical = 8.204799238640950731e-01   exact = 8.204799238640810843e-01
numerical = 7.730477585313610955e-01   exact = 7.730477585313555444e-01
numerical = 7.208399742027734591e-01   exact = 7.208399742027816748e-01
numerical = 6.641790923316926998e-01   exact = 6.641790923316890360e-01
numerical = 6.034151440523582988e-01   exact = 6.034151440523654042e-01
numerical = 5.389235078100274023e-01   exact = 5.389235078100189646e-01
numerical = 4.711025904038690371e-01   exact = 4.711025904038588785e-01
numerical = 4.003713657690655126e-01   exact = 4.003713657690740058e-01
numerical = 3.271667867022269860e-01   exact = 3.271667867022185483e-01
numerical = 2.519410855195315935e-01   exact = 2.519410855195207133e-01
numerical = 1.751589803235253928e-01   exact = 1.751589803235142073e-01
numerical = 9.729480413709591657e-02   exact = 9.729480413708109510e-02
numerical = 1.882957463964320469e-02   exact = 1.882957463963764316e-02
numerical = -5.975197739200622388e-02   exact = -5.975197739200943658e-02
numerical = -1.379644025810580765e-01   exact = -1.379644025810661534e-01
numerical = -2.153245318874413561e-01   exact = -2.153245318874425773e-01
numerical = -2.913544614572426972e-01   exact = -2.913544614572497471e-01
numerical = -3.655845049458826268e-01   exact = -3.655845049458867346e-01
numerical = -4.375560950761874235e-01   exact = -4.375560950761965273e-01
numerical = -5.068246165068681641e-01   exact = -5.068246165068828191e-01
numerical = -5.729621525107997382e-01   exact = -5.729621525107939650e-01
numerical = -6.355601284950014307e-01   exact = -6.355601284950015417e-01
numerical = -6.942318360318102677e-01   exact = -6.942318360318168180e-01
numerical = -7.486148218084609507e-01   exact = -7.486148218084462957e-01
numerical = -7.983731267369059692e-01   exact = -7.983731267369040818e-01
numerical = -8.431993613918944419e-01   exact = -8.431993613918989938e-01
numerical = -8.828166049552971240e-01   exact = -8.828166049553174410e-01
numerical = -9.169801159363113463e-01   exact = -9.169801159363122345e-01
numerical = -9.454788440987081932e-01   exact = -9.454788440987180742e-01
numerical = -9.681367342556836952e-01   exact = -9.681367342556759237e-01
numerical = -9.848138138771049821e-01   exact = -9.848138138771088679e-01
numerical = -9.954070577910756334e-01   exact = -9.954070577910812956e-01
numerical = -9.998510246373349952e-01   exact = -9.998510246373343291e-01
numerical = -9.981182611411401062e-01   exact = -9.981182611411471006e-01
numerical = -9.902194717100867294e-01   exact = -9.902194717100752941e-01
numerical = -9.762034523058402691e-01   exact = -9.762034523058623625e-01
numerical = -9.561567890000230996e-01   exact = -9.561567890000339798e-01
numerical = -9.302033230753927739e-01   exact = -9.302033230753985471e-01
numerical = -8.985033859778717158e-01   exact = -8.985033859778548404e-01
numerical = -8.612528088447301000e-01   exact = -8.612528088447363173e-01
numerical = -8.186817127284871098e-01   exact = -8.186817127284793383e-01
numerical = -7.710530869890895866e-01   exact = -7.710530869890975803e-01
numerical = -7.186611646378371354e-01   exact = -7.186611646378373575e-01
numerical = -6.618296046684161160e-01   exact = -6.618296046684056799e-01
numerical = -6.009094926047411356e-01   exact = -6.009094926047571228e-01
numerical = -5.362771716174100645e-01   exact = -5.362771716173933001e-01
numerical = -4.683319176067813894e-01   exact = -4.683319176067672895e-01
numerical = -3.974934726161436505e-01   exact = -3.974934726161385434e-01
numerical = -3.241994518119802882e-01   exact = -3.241994518119754032e-01
numerical = -2.489026400503175085e-01   exact = -2.489026400503135950e-01
numerical = -1.720681947300222725e-01   exact = -1.720681947300018999e-01
numerical = -9.417077221291986211e-02   exact = -9.417077221291879352e-02
numerical = -1.569159556272455708e-02   exact = -1.569159556271821146e-02
numerical = 6.288451828317349890e-02   exact = 6.288451828317688508e-02
numerical = 1.410721535431797014e-01   exact = 1.410721535431842810e-01
numerical = 2.183882943207211547e-01   exact = 2.183882943207144933e-01
numerical = 2.943553085076742737e-01   exact = 2.943553085076775488e-01
numerical = 3.685038984286763686e-01   exact = 3.685038984286811425e-01
numerical = 4.403759999982930773e-01   exact = 4.403759999982947426e-01
numerical = 5.095276124807772700e-01   exact = 5.095276124807811557e-01
numerical = 5.755315413716243222e-01   exact = 5.755315413716298734e-01
numerical = 6.379800374559735365e-01   exact = 6.379800374559825293e-01
numerical = 6.964873157407637239e-01   exact = 6.964873157407576176e-01
numerical = 7.506919386996183663e-01   exact = 7.506919386996238064e-01
numerical = 8.002590491078048762e-01   exact = 8.002590491077892221e-01
numerical = 8.448824386729220093e-01   exact = 8.448824386729122393e-01
numerical = 8.842864396829852591e-01   exact = 8.842864396829825946e-01
numerical = 9.182276279851514511e-01   exact = 9.182276279851535605e-01
numerical = 9.464963267751100862e-01   exact = 9.464963267751012044e-01
numerical = 9.689179019070826016e-01   exact = 9.689179019070761623e-01
numerical = 9.853538407226855034e-01   exact = 9.853538407226700713e-01
numerical = 9.957026077336007530e-01   exact = 9.957026077336033065e-01
numerical = 9.999002718725189531e-01   exact = 9.999002718725181760e-01
numerical = 9.979209014367953490e-01   exact = 9.979209014367779185e-01
numerical = 9.897767242854567105e-01   exact = 9.897767242854617065e-01
numerical = 9.755180522999071790e-01   exact = 9.755180522999253867e-01
numerical = 9.552329705745853383e-01   exact = 9.552329705745696842e-01
numerical = 9.290467932579009602e-01   exact = 9.290467932579145049e-01
numerical = 8.971212894055432541e-01   exact = 8.971212894055446974e-01
numerical = 8.596536836274124571e-01   exact = 8.596536836273961368e-01
numerical = 8.168754377030555958e-01   exact = 8.168754377030751357e-01
numerical = 7.690508206917247014e-01   exact = 7.690508206917205936e-01
numerical = 7.164752763702127991e-01   exact = 7.164752763702006977e-01
numerical = 6.594735980846228030e-01   exact = 6.594735980846242462e-01
numerical = 5.983979222904536321e-01   exact = 5.983979222904429740e-01
numerical = 5.336255531765682347e-01   exact = 5.336255531765681237e-01
numerical = 4.655566318118400382e-01   exact = 4.655566318118307123e-01
numerical = 3.946116642132179719e-01   exact = 3.946116642132132535e-01
numerical = 3.212289236066592779e-01   exact = 3.212289236066640519e-01
numerical = 2.458617429281300115e-01   exact = 2.458617429281249045e-01
numerical = 1.689757142910409959e-01   exact = 1.689757142910430221e-01
numerical = 9.104581272104486644e-02   exact = 9.104581272104302070e-02
numerical = 1.255346192598685677e-02   exact = 1.255346192597957440e-02
numerical = -6.601643977144382169e-02   exact = -6.601643977145271736e-02
numerical = -1.441785149661253540e-01   exact = -1.441785149661334586e-01
numerical = -2.214499056626477447e-01   exact = -2.214499056626488827e-01
numerical = -2.973532562032631388e-01   exact = -2.973532562032625837e-01
numerical = -3.714196622043739460e-01   exact = -3.714196622043827167e-01
numerical = -4.431915672840525122e-01   exact = -4.431915672840658349e-01
numerical = -5.122255896855211210e-01   exact = -5.122255896855271162e-01
numerical = -5.780952613347041247e-01   exact = -5.780952613347143387e-01
numerical = -6.403936624110454501e-01   exact = -6.403936624110648790e-01
