# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
11.0500  -1.838471456630457e-01  1.715155069174722e+00  1.470878455657873e+00  6.671807760904539e-01
11.0600  -1.663152435542905e-01  1.790238106786439e+00  1.602476239495146e+00  5.460015219752075e-01
11.0700  -1.480626117223076e-01  1.859253481278330e+00  1.728411753822795e+00  4.327335351197051e-01
11.0800  -1.291513124622561e-01  1.921928127034721e+00  1.846903862743595e+00  3.292512169933521e-01
11.0900  -1.096460149618493e-01  1.978013902710745e+00  1.956269499658496e+00  2.373096753281610e-01
11.1000  -8.961374107811415e-02  2.027288570612186e+00  2.054949474267401e+00  1.585181361158049e-01
11.1100  -6.912360182839705e-02  2.069556673855403e+00  2.141532413149719e+00  9.431536738846830e-02
11.1200  -4.824652563546523e-02  2.104650307845573e+00  2.214776459157233e+00  4.594749394382214e-02
11.1300  -2.705497939909762e-02  2.132429783028600e+00  2.273628389773702e+00  1.444854637445702e-02
11.1400  -5.622683494868327e-03  2.152784176301058e+00  2.317239854866113e+00  6.240465921729388e-04
11.1500  1.597567817520680e-02  2.165631768902026e+00  2.344980479238860e+00  5.037886135612268e-03
11.1600  3.766475193596197e-02  2.170920369058631e+00  2.356447624396831e+00  2.800270362820288e-02
11.1700  5.936881073710065e-02  2.168627518111949e+00  2.351472656156196e+00  6.957391458788437e-02
11.1800  8.101205202629339e-02  2.158760579309767e+00  2.330123619390921e+00  1.295474912073271e-01
11.1900  1.025188959218840e-01  2.141356708915764e+00  2.292704277409276e+00  2.074615325881439e-01
11.2000  1.238142825085511e-01  2.116482709749117e+00  2.239749530333482e+00  3.026016081142889e-01
11.2100  1.448239670827331e-01  2.084234767732521e+00  2.172017283512519e+00  4.140097990883799e-01
11.2200  1.654748121827164e-01  2.044738072488335e+00  2.090476892541655e+00  5.404973073264322e-01
11.2300  1.856950752509753e-01  1.998146323480156e+00  1.996294365018632e+00  6.806604449902334e-01
11.2400  2.054146907935890e-01  1.944641123648856e+00  1.890814549893142e+00  8.328997683796151e-01
11.2500  2.245655459232797e-01  1.884431262936072e+00  1.775540592365420e+00  9.954420705118620e-01
11.2600  2.430817481987264e-01  1.817751894522760e+00  1.652110975020542e+00  1.166364903827641e+00
11.2700  2.608998847032121e-01  1.744863607033780e+00  1.522274503575467e+00  1.343623265958499e+00
11.2800  2.779592713402356e-01  1.666051396370083e+00  1.387863627673352e+00  1.525078048766705e+00
11.2900  2.942021913623304e-01  1.581623541226175e+00  1.250766513080413e+00  1.708525824331758e+00
11.3000  3.095741221918203e-01  1.491910386730656e+00  1.112898301017408e+00  1.891729521619807e+00
11.3100  3.240239496384522e-01  1.397263041010223e+00  9.761720028865676e-01  2.072449534539996e+00
11.3200  3.375041686685810e-01  1.298051989821164e+00  8.424694841393413e-01  2.248474796164387e+00
11.3300  3.499710699336592e-01  1.194665634715746e+00  7.136129893853876e-01  2.417653355153486e+00
11.3400  3.613849113219828e-01  1.087508760512640e+00  5.913376520958694e-01  2.577921998862746e+00
11.3500  3.717100738567521e-01  9.770009381195607e-01  4.772654165432508e-01  2.727334483069688e+00
11.3600  3.809152013252849e-01  8.635748690114027e-01  3.728807771940306e-01  2.864087950509350e+00
11.3700  3.889733230884210e-01  7.476746778974429e-01  2.795087119845225e-01  2.986547149084573e+00
11.3800  3.958619595855425e-01  6.297541603156274e-01  1.982951512174204e-01  3.093266095273381e+00
11.3900  4.015632101189201e-01  5.102749920698553e-01  1.301902837659454e-01  3.183006868341227e+00
11.4000  4.060638225710370e-01  3.897049075767592e-01  7.593495749470520e-02  3.254755265849521e+00
11.4100  4.093552447798385e-01  2.685158543111742e-01  3.605038200822986e-02  3.307733099926804e+00
11.4200  4.114336573692462e-01  1.471821306338206e-01  1.083128978895551e-02  3.341406966065098e+00
11.4300  4.122999879054620e-01  2.617851435030331e-02  3.426573067945181e-04  3.355493370999509e+00
11.4400  4.119599063232846e-01  -9.402161061288736e-02  4.420031631120707e-03  3.349960162663841e+00
11.4500  4.104238016405797e-01  -2.129481220222622e-01  2.267345133640413e-02  3.325024262403482e+00
11.4600  4.077067400528939e-01  -3.301360142697390e-01  5.449489395895467e-02  3.281145756672739e+00
11.4700  4.038284045736814e-01  -4.451272331030405e-01  9.906912682498430e-02  3.219018461453936e+00
11.4800  3.988130164584494e-01  -5.574724829132847e-01  1.553877846027512e-01  3.139557126733495e+00
11.4900  3.926892387230110e-01  -6.667329994472729e-01  2.222664462759786e-01  3.043881499710833e+00
11.5000  3.854900621367079e-01  -7.724822809484375e-01  2.983644371896504e-01  2.933297513197789e+00
11.5100  3.772526741406211e-01  -8.743077708944692e-01  3.822070391232278e-01  2.809275909145230e+00
11.5200  3.680183112081793e-01  -9.718124856906782e-01  4.722097536721473e-01  2.673428645733404e+00
11.5300  3.578320952309191e-01  -1.064616580895372e+00  5.667042321586758e-01  2.527483469386663e+00
11.5400  3.467428545751913e-01  -1.152358849796123e+00  6.639654593517224e-01  2.373257059912851e+00
11.5500  3.348029305161122e-01  -1.234698148422786e+00  7.622397588593283e-01  2.212627177310980e+00
11.5600  3.220679698127588e-01  -1.311314741373425e+00  8.597731754716268e-01  2.047504252328310e+00
11.5700  3.085967042433074e-01  -1.381911563141861e+00  9.548397841725909e-01  1.879802869378205e+00
11.5800  2.944507179702734e-01  -1.446215389968992e+00  1.045769477091581e+00  1.711413589862185e+00
11.5900  2.796942036540409e-01  -1.503977917593187e+00  1.130974788303969e+00  1.544175556294619e+00
11.6000  2.643937082772745e-01  -1.554976740646416e+00  1.208976331975676e+00  1.379850303039662e+00
11.6100  2.486178696834116e-01  -1.599016229830941e+00  1.278426451631379e+00  1.220097178179622e+00
11.6200  2.324371448690814e-01  -1.635928303414806e+00  1.338130706956824e+00  1.066450753390424e+00
11.6300  2.159235311028377e-01  -1.665573090001452e+00  1.387066859068493e+00  9.203005651512417e-01
11.6400  1.991502809709051e-01  -1.687839479957847e+00  1.424401055052188e+00  7.828734917032270e-01
11.6500  1.821916124746042e-01  -1.702645563324978e+00  1.449500957155116e+00  6.552190265220329e-01
11.6600  1.651224153236495e-01  -1.709938952482509e+00  1.461945610608490e+00  5.381976613807093e-01
11.6700  1.480179545845263e-01  -1.709696988294267e+00  1.461531895891243e+00  4.324725411168986e-01
11.6800  1.309535728535908e-01  -1.701926828921052e+00  1.448277465500634e+00  3.385044987957474e-01
11.6900  1.140043921303594e-01  -1.686665420950330e+00  1.422420121114778e+00  2.565505249305410e-01
11.7000  9.724501656763462e-02  -1.663979352956803e+00  1.384413643533271e+00  1.866656686645344e-01
11.7100  8.074923727165627e-02  -1.633964592071853e+00  1.334920144072269e+00  1.287083132185130e-01
11.7200  6.458974031737236e-02  -1.596746104601567e+00  1.274799061280140e+00  8.234871335479278e-02
11.7300  4.883781913123786e-02  -1.552477362190648e+00  1.205092980057217e+00  4.708062996806243e-02
11.7400  3.356309237671010e-02  -1.501339735481225e+00  1.127010500667418e+00  2.223584702413342e-02
11.7500  1.883322845589344e-02  -1.443541777659579e+00  1.041906431924289e+00  7.001309722632660e-03
11.7600  4.713677714673599e-03  -1.379318400718370e+00  9.512596252801411e-01  4.385806955481767e-04
11.7700  -8.732586591720203e-03  -1.308929947685343e+00  8.566488039737770e-01  1.505273938588820e-03
11.7800  -2.144531755036180e-02  -1.232661164480069e+00  7.597267732086800e-01  9.078094595880394e-03
11.7900  -3.336723307572825e-02  -1.150820075456415e+00  6.621934230367539e-01  2.197708718169263e-02
11.8000  -4.444424268699022e-02  -1.063736767068510e+00  5.657679548066828e-01  3.899067573061186e-02
11.8100  -5.462566168243504e-02  -9.717620844606200e-01  4.721607743976245e-01  5.890106702221708e-02
11.8200  -6.386441186570342e-02  -8.752662461249366e-01  3.830455008028191e-01  8.050958262291563e-02
11.8300  -7.211720803159555e-02  -7.746373820946931e-01  3.000315368692598e-01  1.026614871107605e-01
11.8400  -7.934472947540294e-02  -6.702800014417418e-01  2.246376401663707e-01  1.242698884716586e-01
11.8500  -8.551177584882941e-02  -5.626133951267651e-01  1.582669161880328e-01  1.443383021389214e-01
11.8600  -9.058740674734082e-02  -4.520699805054104e-01  1.021836336370811e-01  1.619814922450077e-01
11.8700  -9.454506447799013e-02  -3.390935940239011e-01  5.749223275402313e-02  1.764442320117584e-01
11.8800  -9.736267952314255e-02  -2.241377388421506e-01  2.511886298663606e-02  1.871176593709884e-01
11.8900  -9.902275828381868e-02  -1.076637943002845e-01  5.795746301566985e-03  1.935529433360919e-01
11.9000  -9.951245275630839e-02  9.860805704934172e-03  4.861774457523115e-05  1.954720207085813e-01
11.9100  -9.882361186700950e-02  1.279644182445833e-01  8.187446168337321e-03  1.927752106985948e-01
11.9200  -9.695281426283366e-02  2.461730534994452e-01  3.030058613462036e-02  1.855455661999536e-01
11.9300  -9.390138242770810e-02  3.640122461701527e-01  6.625245768091990e-02  1.740498739722627e-01
11.9400  -8.967537806940072e-02  4.810089287699383e-01  1.156847947782018e-01  1.587362709910089e-01
11.9500  -8.428557879481376e-02  5.966932994068769e-01  1.780214467785324e-01  1.402284998535741e-01
11.9600  -7.774743616573843e-02  7.106006766842584e-01  2.524766608520630e-01  1.193168814861686e-01
11.9700  -7.008101530054620e-02  8.222733343985639e-01  3.380667182314662e-01  9.694613759926798e-02
11.9800  -6.131091626012306e-02  9.312623087942513e-01  4.336247438903997e-01  7.420024752030405e-02
11.9900  -5.146617752824321e-02  1.037129171242860e+00  5.378184589214509e-01  5.228457335671787e-02
12.0000  -4.058016196724432e-02  1.139447759350395e+00  6.491705981443174e-01  3.250553311932838e-02
12.0100  -2.869042569902978e-02  1.237805859661017e+00  7.660816731055742e-01  1.624814273187376e-02
12.0200  -1.583857042880972e-02  1.331806835316100e+00  8.868547232973426e-01  4.951784102994664e-03
12.0300  -2.070079794337141e-03  1.421071192244935e+00  1.009721666714221e+00  8.458705674125753e-05
12.0400  1.256585961355865e-02  1.505238077705962e+00  1.132870835287970e+00  3.116837410527136e-03
12.0500  2.801655185284403e-02  1.583966705264384e+00  1.254475261693053e+00  1.549384145558107e-02
12.0600  4.422599909055158e-02  1.656937700582350e+00  1.372721271805563e+00  3.860868823763259e-02
12.0700  6.113512210274889e-02  1.723854362710392e+00  1.485836931917827e+00  7.377535516583274e-02
12.0800  7.868199294404286e-02  1.784443835902291e+00  1.592119901744841e+00  1.222025995175903e-01
12.0900  9.680207886842826e-02  1.838458187328667e+00  1.689964253277904e+00  1.849690683900344e-01
12.1000  1.154284965388841e-01  1.885675386435970e+00  1.777885831505223e+00  2.630000427207754e-01
12.1100  1.344922755225164e-01  1.925900182085688e+00  1.854545755678844e+00  3.570462074165148e-01
12.1200  1.539226300313979e-01  1.958964874012022e+00  1.918771688806469e+00  4.676648097482877e-01
12.1300  1.736472378367145e-01  1.984729975553354e+00  1.969576537930008e+00  5.952035324569720e-01
12.1400  1.935925252555141e-01  2.003084765041905e+00  2.006174287971493e+00  7.397873670150532e-01
12.1500  2.136839570853913e-01  2.013947723675432e+00  2.027992716848727e+00  9.013087268473567e-01
12.1600  2.338463303429091e-01  2.017266858142766e+00  2.034682788480592e+00  1.079420990735344e+00
12.1700  2.540040706465496e-01  2.013019906729873e+00  2.026124572445374e+00  1.273535613890282e+00
12.1800  2.740815300745443e-01  2.001214428092921e+00  2.002429593603638e+00  1.482822889104379e+00
12.1900  2.940032853221177e-01  1.981887772347918e+00  1.963939571091096e+00  1.706216383837819e+00
12.2000  3.136944349814919e-01  1.955106934590937e+00  1.911221562842786e+00  1.942421021959687e+00
12.2100  3.330808947714596e-01  1.920968291426907e+00  1.845059588333806e+00  2.189924722028176e+00
12.2200  3.520896895514319e-01  1.879597221546688e+00  1.766442857623015e+00  2.447013448362898e+00
12.2300  3.706492409675444e-01  1.831147611849745e+00  1.676550788191513e+00  2.711789477603599e+00
12.2400  3.886896495956553e-01  1.775801251061435e+00  1.576735041635678e+00  2.982192632808202e+00
12.2500  4.061429704677766e-01  1.713767113237921e+00  1.468498859207919e+00  3.256024190216089e+00
12.2600  4.229434808945953e-01  1.645280533986319e+00  1.353474017757153e+00  3.530973121330377e+00
12.2700  4.390279395271460e-01  1.570602282651034e+00  1.233395765134319e+00  3.804644295626078e+00
12.2800  4.543358356352667e-01  1.490017534127879e+00  1.110076126004262e+00  4.074588237560651e+00
12.2900  4.688096276190803e-01  1.403834744363641e+00  9.853759947412642e-01  4.338332006151240e+00
12.3000  4.823949698122362e-01  1.312384433978892e+00  8.611764512750479e-01  4.593410746593585e+00
12.3100  4.950409266818513e-01  1.216017884814444e+00  7.393497480942975e-01  4.837399451532338e+00
12.3200  5.067001735798304e-01  1.115105754545476e+00  6.217304219102173e-01  5.067944464844320e+00
12.3300  5.173291832533170e-01  1.010036614830720e+00  5.100869816493502e-01  5.282794263246509e+00
12.3400  5.268883973782297e-01  9.012154187658877e-01  4.060946155106872e-01  5.479829060658493e+00
12.3500  5.353423824389441e-01  7.890619036894740e-01  3.113093439270284e-01  5.657088796891045e+00
12.3600  5.426599693389607e-01  6.740089356442555e-01  2.271440226641510e-01  5.812799095645606e+00
12.3700  5.488143761915978e-01  5.565008020280334e-01  1.548465713289222e-01  5.945394806633807e+00
12.3800  5.537833138061359e-01  4.369914591716523e-01  9.548076769448494e-02  6.053540782402751e+00
12.3900  5.575490734531287e-01  3.159427417602062e-01  4.990990803547817e-02  6.136149581627011e+00
12.4000  5.600985965625294e-01  1.938225411639296e-01  1.878358873162158e-02  6.192395836564801e+00
12.4100  5.614235260795851e-01  7.110295986797167e-02  2.527815450993195e-03  6.221727072361747e+00
12.4200  5.615202392758426e-01  -5.174155071542174e-02  1.338594035218280e-03  6.223870819145210e+00
12.4300  5.603898618857854e-01  -1.742360617032137e-01  1.517910259892304e-02  6.198837913558427e+00
12.4400  5.580382635133347e-01  -2.959070400806830e-01  4.378048818465548e-02  6.146921943672488e+00
12.4500  5.544760343263532e-01  -4.162842165302198e-01  8.664627446608945e-02  6.068694849194629e+00
12.4600  5.497184431311432e-01  -5.349024403784391e-01  1.430603103614048e-01  5.964998746663980e+00
12.4700  5.437853769924140e-01  -6.513035143410858e-01  2.120981338965245e-01  5.836934105993220e+00
12.4800  5.367012626370206e-01  -7.650380018249276e-01  2.926415721181390e-01  5.685844459397119e+00
12.4900  5.284949699516706e-01  -8.756669996541425e-01  3.833963471416440e-01  5.513297875598579e+00
12.5000  5.191996979554596e-01  -9.827638692251569e-01  4.829124113272006e-01  5.321065480415478e+00
12.5100  5.088528436972578e-01  -1.085915919257959e+00  5.896066918489293e-01  5.111097348661245e+00
12.5200  4.974958545953575e-01  -1.184726033502935e+00  7.017878872297986e-01  4.885496131060683e+00
12.5300  4.851740648021381e-01  -1.278814236979513e+00  8.176829263507465e-01  4.646488812992277e+00
12.5400  4.719365162395480e-01  -1.367819194565485e+00  9.354646745108857e-01  4.396397028809567e+00
12.5500  4.578357650116995e-01  -1.451399636022861e+00  1.053280451723647e+00  4.137606375854844e+00
12.5600  4.429276739585818e-01  -1.529235701836430e+00  1.169280915885580e+00  3.872535185749301e+00
12.5700  4.272711921695915e-01  -1.601030204553714e+00  1.281648857946654e+00  3.603603216923726e+00
12.5800  4.109281223270415e-01  -1.666509800648482e+00  1.388627457828722e+00  3.333200731552998e+00
12.5900  3.939628767978386e-01  -1.725426068283126e+00  1.488547558555483e+00  3.063658412098825e+00
12.6000  3.764422234359253e-01  -1.777556486716542e+00  1.579853531734029e+00  2.797218557683117e+00
12.6100  3.584350220986849e-01  -1.822705313492363e+00  1.661127329916646e+00  2.536007978754016e+00
12.6200  3.400119529171594e-01  -1.860704355945762e+00  1.731110350117767e+00  2.282012980318815e+00
12.6300  3.212452373924688e-01  -1.891413633984163e+00  1.788722767410589e+00  2.037056789854188e+00
12.6400  3.022083534191347e-01  -1.914721931526240e+00  1.833080037533789e+00  1.802779746409156e+00
12.6500  2.829757453599743e-01  -1.930547234423053e+00  1.863506312169249e+00  1.580622523019421e+00
12.6600  2.636225303167627e-01  -1.938837053133123e+00  1.879544559300967e+00  1.371812606057490e+00
12.6700  2.442242017558708e-01  -1.939568628878116e+00  1.880963233064068e+00  1.177354203319216e+00
12.6800  2.248563316585254e-01  -1.932749022465613e+00  1.867759391920891e+00  9.980216983134765e-01
12.6900  2.055942723711606e-01  -1.918415085428536e+00  1.840158219999888e+00  8.343567122357336e-01
12.7000  1.865128593325087e-01  -1.896633313595230e+00  1.798608963119610e+00  6.866687783511474e-01
12.7100  1.676861158506232e-01  -1.867499583668177e+00  1.743777347500407e+00  5.550395768830924e-01
12.7200  1.491869610949298e-01  -1.831138773851068e+00  1.676534604550396e+00  4.393306228894066e-01
12.7300  1.310869224557159e-01  -1.787704270021518e+00  1.597943278526583e+00  3.391942458858230e-01
12.7400  1.134558534062295e-01  -1.737377359398457e+00  1.509240044475178e+00  2.540876489870987e-01
12.7500  9.636165798084362e-02  -1.680366514097202e+00  1.411815810849590e+00  1.832897878807851e-01
12.7600  7.987002295662700e-02  -1.616906567399781e+00  1.307193423850272e+00  1.259207667689843e-01
12.7700  6.404415879526375e-02  -1.547257785991521e+00  1.197003328155692e+00  8.096341018422633e-02
12.7800  4.894455036768612e-02  -1.471704841825417e+00  1.082957570726188e+00  4.728663690213659e-02
12.7900  3.462871844517877e-02  -1.390555687671998e+00  9.668225602584714e-01  2.367023554301219e-02
12.8000  2.115099289821997e-02  -1.304140340792457e+00  8.503910142411329e-01  8.830621287641911e-03
12.8100  8.562298498119786e-03  -1.212809579535439e+00  7.354535381064636e-01  1.447139737918932e-03
12.8200  -3.090045833223430e-03  -1.116933558001513e+00  6.237702864949600e-01  1.884775307230347e-04
12.8300  -1.376251353320144e-02  -1.016900344242728e+00  5.170431550604898e-01  3.738739954324967e-03
12.8400  -2.341554193196367e-02  -9.131143877663855e-01  4.168889425729905e-01  1.082276349836172e-02
12.8500  -3.201368813253434e-02  -8.059949223912078e-01  3.248139074602046e-01  2.023024585786458e-02
12.8600  -3.952576862241709e-02  -6.959743107591889e-01  2.421901206183640e-01  3.083829716612270e-02
12.8700  -4.592498206573049e-02  -5.834963370366755e-01  1.702339876676088e-01  4.163204380206951e-02
12.8800  -5.118901479129738e-02  -4.690144545427089e-01  1.099872792849974e-01  5.172294955718904e-02
12.8900  -5.530012856040314e-02  -3.529899952205320e-01  6.230096836289561e-02  6.036455771365989e-02
12.9000  -5.824523026787341e-02  -2.358903480187538e-01  2.782212814420439e-02  6.696540105439538e-02
12.9100  -6.001592330142273e-02  -1.181871133713658e-01  6.984096883528039e-03  7.109887429734232e-02
12.9200  -6.060854035661403e-02  -3.542410601281715e-04  6.274336434036540e-08  7.250991415825422e-02
12.9300  -6.002415757795548e-02  1.171338411915727e-01  6.860168376146290e-03  7.111838538447025e-02
12.9400  -5.826858997035916e-02  2.338041010077161e-01  2.733217882401315e-02  6.701912581516901e-02
12.9500  -5.535236809910500e-02  3.491867691383781e-01  6.096569987064948e-02  6.047865893462679e-02
12.9600  -5.129069617029928e-02  4.628171943568403e-01  1.070998776961687e-01  5.192863760692747e-02
12.9700  -4.610339165730137e-02  5.742376781545490e-01  1.648744555061637e-01  4.195613682938383e-02
12.9800  -3.981480671142229e-02  6.829992819931318e-01  2.332440096015668e-01  3.129096555096939e-02
12.9900  -3.245373166708909e-02  7.886635999809799e-01  3.109951369674795e-01  2.079021703570615e-02
13.0000  -2.405328102233501e-02  8.908044899783585e-01  3.967663196828017e-01  1.142032311785324e-02
13.0100  -1.465076234463791e-02  9.890097562990739e-01  4.890701490273768e-01  4.236919261361043e-03
13.0200  -4.287528619516459e-03  1.082882777367751e+00  5.863175547598473e-01  3.628639343192845e-04
13.0300  6.991185375361806e-03  1.172044071909010e+00  6.868436532485268e-01  9.647868529686093e-04
13.0400  1.913644202476133e-02  1.256132797487419e+00  7.889348024617849e-01  7.228565640522793e-03
13.0500  3.209579445285313e-02  1.334808175484079e+00  8.908564326695679e-01  2.033414898104973e-02
13.0600  4.581349395857883e-02  1.407750836886023e+00  9.908812093766484e-01  4.143015612809538e-02
13.0700  6.023071049070659e-02  1.474664083577120e+00  1.087317079696174e+00  7.160868745910380e-02
13.0800  7.528576529241823e-02  1.535275060152662e+00  1.178534755163380e+00  1.118807785679419e-01
13.0900  9.091437479723910e-02  1.589335831632918e+00  1.262994192856149e+00  1.631529211887157e-01
13.1000  1.070499048137168e-01  1.636624362822336e+00  1.339269652491810e+00  2.262050581856274e-01
13.1100  1.236236339956495e-01  1.676945395449222e+00  1.406072929659173e+00  3.016704371760671e-01
13.1200  1.405650255580173e-01  1.710131219624123e+00  1.462274394166545e+00  3.900176784328410e-01
13.1300  1.578020061662283e-01  1.736042336572262e+00  1.506921497185639e+00  4.915353779914016e-01
13.1400  1.752612508979786e-01  1.754568010024405e+00  1.539254450900501e+00  6.063195269165628e-01
13.1500  1.928684731530608e-01  1.765626704090017e+00  1.558718829097888e+00  7.342639830916736e-01
13.1600  2.105487183669261e-01  1.769166405884512e+00  1.564974885855160e+00  8.750541833866072e-01
13.1700  2.282266603687927e-01  1.765164831637268e+00  1.557903441424513e+00  1.028164232406917e+00
13.1800  2.458268992146557e-01  1.753629515466903e+00  1.537608238758343e+00  1.192857450043468e+00
13.1900  2.632742593197333e-01  1.734597780473368e+00  1.504414730011568e+00  1.368190404585663e+00
13.2000  2.804940867136985e-01  1.708136592260869e+00  1.458865308910287e+00  1.553020402112162e+00
13.2100  2.974125442455105e-01  1.674342295469608e+00  1.401711061199217e+00  1.746016347121048e+00
13.2200  3.139569035727475e-01  1.633340234356059e+00  1.333900160583154e+00  1.945672834793054e+00
13.2300  3.300558327830352e-01  1.585284258919083e+00  1.256563090788313e+00  2.150327282765434e+00
13.2400  3.456396785123995e-01  1.530356118520902e+00  1.170994924747180e+00  2.358179860667061e+00
13.2500  3.606407414470922e-01  1.468764745395957e+00  1.078634938659025e+00  2.567315929719582e+00
13.2600  3.749935441215480e-01  1.400745430875228e+00  9.810438810589136e-01  2.775730663179505e+00
13.2700  3.886350899555335e-01  1.326558897577006e+00  8.798792543703607e-01  2.981355481947481e+00
13.2800  4.015051125081273e-01  1.246490271225680e+00  7.768689981301341e-01  3.182085908889891e+00
13.2900  4.135463139647723e-01  1.160847956156219e+00  6.737839886560353e-01  3.375810420801042e+00
13.3000  4.247045919161393e-01  1.069962418942151e+00  5.724097889742699e-01  3.560439858882261e+00
13.3100  4.349292535337426e-01  9.741848849474162e-01  4.745180950300052e-01  3.733936947423802e+00
13.3200  4.441732162969899e-01  8.738859529461400e-01  3.818383293782917e-01  3.894345466236216e+00
13.3300  4.523931944794201e-01  7.694541332777204e-01  2.960298316090840e-01  4.039818625367420e+00
13.3400  4.595498706580882e-01  6.612943153063746e-01  2.186550857282634e-01  4.168646200726380e+00
13.3500  4.656080515691575e-01  5.498261702333216e-01  1.511544087367208e-01  4.279280006267903e+00
13.3600  4.705368076945414e-01  4.354824955648927e-01  9.482250197171338e-02  4.370357302120071e+00
13.3700  4.743095960286392e-01  3.187075077701290e-01  5.078723775452342e-02  4.440721768095211e+00
13.3800  4.769043655405930e-01  1.999550898658929e-01  1.999101898163865e-02  4.489441707955710e+00
13.3900  4.783036449157824e-01  7.968700084540474e-02  3.175009051867768e-03  4.515825191053686e+00
13.4000  4.784946122302096e-01  -4.162894598329619e-02  8.664845718400959e-04  4.519431883890216e+00
13.4100  4.774691462827302e-01  -1.635207285597715e-01  1.336951433435924e-02  4.500081374033565e+00
13.4200  4.752238593824725e-01  -2.855139782509597e-01  4.075911588834474e-02  4.457857841921303e+00
13.4300  4.717601114619718e-01  -4.071338512992030e-01  8.287898643686079e-02  4.393110991522502e+00
13.4400  4.670840054602522e-01  -5.279069021528429e-01  1.393428486703056e-01  4.306453207789611e+00
13.4500  4.612063639939961e-01  -6.473629512862681e-01  2.095393953490335e-01  4.198752966397039e+00
13.4600  4.541426874087987e-01  -7.650369401380505e-01  2.926407598878955e-01  4.071124578546764e+00
13.4700  4.459130933759804e-01  -8.804707658466380e-01  3.876143847552826e-01  3.924914409725663e+00
13.4800  4.365422382732660e-01  -9.932150885428056e-01  4.932381060545466e-01  3.761683765348401e+00
13.4900  4.260592206595272e-01  -1.102831104066371e+00  6.081182220481249e-01  3.583188687368464e+00
13.5000  4.144974672244496e-01  -1.208892275111129e+00  7.307102664116811e-01  3.391356953388223e+00
13.5100  4.018946016631529e-01  -1.310986013966041e+00  8.593421644072843e-01  3.188262612804543e+00
13.5200  3.882922969931751e-01  -1.408715310211707e+00  9.922394126124332e-01  2.976098432415773e+00
13.5300  3.737361118965763e-01  -1.501700296948433e+00  1.127551890927505e+00  2.757146656095804e+00
13.5400  3.582753117329688e-01  -1.589579749374739e+00  1.263381889811130e+00  2.533748509106823e+00
13.5500  3.419626749297678e-01  -1.672012509802191e+00  1.397812916467511e+00  2.308272896967194e+00
13.5600  3.248542855136730e-01  -1.748678833482694e+00  1.528938831335198e+00  2.083084761210830e+00
13.5700  3.070093126020795e-01  -1.819281649936979e+00  1.654892860898708e+00  1.860513559674136e+00
13.5800  2.884897777245854e-01  -1.883547734806418e+00  1.773876034647195e+00  1.642822337041944e+00
13.5900  2.693603108927842e-01  -1.941228787603483e+00  1.884184602910244e+00  1.432177842303448e+00
13.6000  2.496878963809424e-01  -1.992102411107490e+00  1.984236008170137e+00  1.230622133653980e+00
13.6100  2.295416092207626e-01  -2.035972988540482e+00  2.072593005033232e+00  1.040046088479383e+00
13.6200  2.089923434500843e-01  -2.072672455061470e+00  2.147985552985270e+00  8.621652067338644e-01
13.6300  1.881125331879128e-01  -2.102060960534349e+00  2.209330140901295e+00  6.984980607270986e-01
13.6400  1.669758676364810e-01  -2.124027420953913e+00  2.255746242482065e+00  5.503477036228652e-01
13.6500  1.456570011350131e-01  -2.138489956353778e+00  2.286569646712991e+00  4.187863034553019e-01
13.6600  1.242312594093894e-01  -2.145396213468043e+00  2.301362456381508e+00  3.046432199000496e-01
13.6700  1.027743431769215e-01  -2.144723571873342e+00  2.299919599874573e+00  2.084966881700339e-01
13.6800  8.136203027588797e-02  -2.136479232797782e+00  2.282271756088099e+00  1.306692190644403e-01
13.6900  6.006987749529982e-02  -2.120700190246328e+00  2.248684648455406e+00  7.122676724815788e-02
13.7000  3.897292328154792e-02  -2.097453084556632e+00  2.199654720958065e+00  2.998166216595087e-02
13.7100  1.814539249512484e-02  -2.066833938963306e+00  2.135901265625288e+00  6.499238500102782e-03
13.7200  -2.339595617479008e-03  -2.028967780210333e+00  2.058355126565822e+00  1.080466582911049e-04
13.7300  -2.241031508429359e-02  -1.984008144708929e+00  1.968144159135684e+00  9.913469308652244e-03
13.7400  -4.199671536562792e-02  -1.932136472189889e+00  1.866575673583195e+00  3.481451830897451e-02
13.7500  -6.103069689561281e-02  -1.873561389243395e+00  1.755116139631820e+00  7.352353830986537e-02
13.7600  -7.944637892018244e-02  -1.808517885573905e+00  1.635368471220354e+00  1.245884995937179e-01
13.7700  -9.718035857455286e-02  -1.737266386221090e+00  1.509047248346844e+00  1.864175240197730e-01
13.7800  -1.141719601778290e-01  -1.660091723408376e+00  1.377952265064496e+00  2.573052548786235e-01
13.7900  -1.303634737609814e-01  -1.577302012076775e+00  1.243940818650721e+00  3.354606545265182e-01
13.8000  -1.457003818869247e-01  -1.489227433541803e+00  1.108899174406753e+00  4.190357932835116e-01
13.8100  -1.601315738676357e-01  -1.396218932073863e+00  9.747136531407398e-01  5.061551795494683e-01
13.8200  -1.736095465329888e-01  -1.298646829546125e+00  8.432417939451009e-01  5.949451746198449e-01
13.8300  -1.860905907590588e-01  -1.196899363617298e+00  7.162840433137470e-01  6.835630363596589e-01
